[2024-07-29 12:58:26,793] 20 root - INFO - pickle file location -  F:\python\student_performance_analysis\artifacts\preprocessor.pkl
[2024-07-29 12:58:28,104] 28 root - INFO - Entered the data ingestion method or component
[2024-07-29 12:58:28,284] 31 root - INFO - Read the dataset as dataframe
[2024-07-29 12:58:28,354] 35 root - INFO - Raw data file had been created
[2024-07-29 12:58:28,449] 38 root - INFO - Raw data had been splited
[2024-07-29 12:58:28,458] 41 root - INFO - Train data had been created
[2024-07-29 12:58:28,462] 43 root - INFO - Test data had been created
[2024-07-29 12:58:28,469] 68 root - INFO - Train and Test data had been read
[2024-07-29 12:58:28,469] 69 root - INFO - Obtaining preprocessor object
[2024-07-29 12:58:28,475] 28 root - INFO - Entered get_data_transformation_object function in the class
[2024-07-29 12:58:28,475] 40 root - INFO - Numerical columns encoding completed
[2024-07-29 12:58:28,475] 50 root - INFO - Catagorical columns Encoding completed
[2024-07-29 12:58:28,505] 82 root - INFO - Applying preprocessing object on training dataframe and testing dataframe
[2024-07-29 12:58:28,679] 96 root - INFO - Saved preprocessing object
[2024-07-29 12:58:28,679] 37 root - INFO - Spliting training and testing data 
[2024-07-29 12:58:28,680] 93 root - INFO - Evaluation model started
[2024-07-29 13:00:20,925] 95 root - INFO - result: {'Randomforest': 0.8498769003708578, 'Adaboost': 0.8529185196864886, 'Gradient Boosting': 0.8739995395267475, 'Xgboost': 0.8492434722253639, 'K-Neighbour': 0.47561174068704326, 'Linear Regression': 0.8763155034306135, 'Decision Tree': 0.747471011562499}
[2024-07-29 13:00:20,925] 96 root - INFO - Evaluation model ended
[2024-07-29 13:00:20,925] 108 root - INFO - Best model found on both testing and training dataset
