[2024-07-29 10:57:34,312] 20 root - INFO - pickle file location -  F:\python\student_performance_analysis\artifacts\preprocessor.pkl
[2024-07-29 10:57:35,788] 28 root - INFO - Entered the data ingestion method or component
[2024-07-29 10:57:36,117] 31 root - INFO - Read the dataset as dataframe
[2024-07-29 10:57:36,177] 35 root - INFO - Raw data file had been created
[2024-07-29 10:57:36,261] 38 root - INFO - Raw data had been splited
[2024-07-29 10:57:36,269] 41 root - INFO - Train data had been created
[2024-07-29 10:57:36,273] 43 root - INFO - Test data had been created
[2024-07-29 10:57:36,284] 68 root - INFO - Train and Test data had been read
[2024-07-29 10:57:36,284] 69 root - INFO - Obtaining preprocessor object
[2024-07-29 10:57:36,285] 28 root - INFO - Entered get_data_transformation_object function in the class
[2024-07-29 10:57:36,285] 40 root - INFO - Numerical columns encoding completed
[2024-07-29 10:57:36,285] 50 root - INFO - Catagorical columns Encoding completed
[2024-07-29 10:57:36,319] 82 root - INFO - Applying preprocessing object on training dataframe and testing dataframe
[2024-07-29 10:57:36,533] 96 root - INFO - Saved preprocessing object
[2024-07-29 10:57:36,534] 37 root - INFO - Spliting training and testing data 
[2024-07-29 10:57:36,534] 57 root - INFO - Evaluation model started
[2024-07-29 10:57:38,930] 59 root - INFO - result: {'Randomforest': 0.8504560150482712, 'Adaboost': 0.851759526862602, 'Gradient Boosting': 0.8727135314227952, 'Xgboost': 0.8230898008444014, 'K-Neighbour': 0.47561174068704326, 'Linear Regression': 0.8763155034306135, 'Decision Tree': 0.7584228383189829}
[2024-07-29 10:57:38,930] 60 root - INFO - Evaluation model ended
[2024-07-29 10:57:38,931] 72 root - INFO - Best model found on both testing and training dataset
