[2024-07-29 15:40:37,657] 20 root - INFO - pickle file location -  F:\python\student_performance_analysis\artifacts\preprocessor.pkl
[2024-07-29 15:40:40,239] 28 root - INFO - Entered the data ingestion method or component
[2024-07-29 15:40:40,381] 31 root - INFO - Read the dataset as dataframe
[2024-07-29 15:40:40,631] 35 root - INFO - Raw data file had been created
[2024-07-29 15:40:40,737] 38 root - INFO - Raw data had been splited
[2024-07-29 15:40:40,768] 41 root - INFO - Train data had been created
[2024-07-29 15:40:40,778] 43 root - INFO - Test data had been created
[2024-07-29 15:40:40,830] 68 root - INFO - Train and Test data had been read
[2024-07-29 15:40:40,831] 69 root - INFO - Obtaining preprocessor object
[2024-07-29 15:40:40,834] 28 root - INFO - Entered get_data_transformation_object function in the class
[2024-07-29 15:40:40,835] 40 root - INFO - Numerical columns encoding completed
[2024-07-29 15:40:40,835] 50 root - INFO - Catagorical columns Encoding completed
[2024-07-29 15:40:40,840] 82 root - INFO - Applying preprocessing object on training dataframe and testing dataframe
[2024-07-29 15:40:41,190] 96 root - INFO - Saved preprocessing object
[2024-07-29 15:40:41,191] 37 root - INFO - Spliting training and testing data 
[2024-07-29 15:40:41,217] 93 root - INFO - Evaluation model started
[2024-07-29 15:43:41,054] 95 root - INFO - result: {'Randomforest': 0.8519235093613688, 'Adaboost': 0.8525297993781296, 'Gradient Boosting': 0.8748479874665027, 'Xgboost': 0.8492434722253639, 'Catboost': 0.8613734525258083, 'K-Neighbour': 0.47561174068704326, 'Linear Regression': 0.8811993914647257, 'Decision Tree': 0.7379575110216883}
[2024-07-29 15:43:41,055] 96 root - INFO - Evaluation model ended
[2024-07-29 15:43:41,056] 108 root - INFO - Best model found on both testing and training dataset
